grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
1 6.4703 3.9592145e+08 2986.7246 0.052628675 9.6147904e-05 1.1939637e-05 6.8492573e-08 2.7701916e-11 NaN 0.014689299 0.00011051357 2.842647 0.0047706953 3.112711e-08 2.7825852e-10 0.00072225465 4.5305043e-05
1.01 6.535003 3.9592145e+08 2986.7227 0.052627131 9.6152287e-05 1.2178643e-05 6.9876943e-08 1.9934276e-11 NaN 0.01473709 0.00011092902 2.8421038 0.004771987 3.0992276e-08 2.7696702e-10 0.000721715 4.5316629e-05
1.02 6.599706 3.9592145e+08 2986.7208 0.052625183 9.6165113e-05 1.2419773e-05 7.1282646e-08 1.4040267e-11 NaN 0.014795216 0.00011141845 2.8414775 0.0047729259 3.083811e-08 2.7545881e-10 0.00072107104 4.5334019e-05
1.03 6.664409 3.9592145e+08 2986.7189 0.052624448 9.6233056e-05 1.2664006e-05 7.2740467e-08 3.8839729e-11 NaN 0.01480715 0.00011234869 2.8432754 0.004806943 3.0559015e-08 2.7455834e-10 0.00072081093 4.5370794e-05
1.04 6.729112 3.9592145e+08 2986.717 0.052622215 9.6176249e-05 1.2909872e-05 7.4122665e-08 2.2865355e-11 NaN 0.014845081 0.00011183327 2.8423767 0.004773729 3.07101e-08 2.7420021e-10 0.0007202912 4.5355455e-05
1.05 6.793815 3.9592145e+08 2986.7152 0.052620574 9.6206277e-05 1.3158135e-05 7.558382e-08 1.222496e-11 NaN 0.014907262 0.00011236706 2.8414197 0.0047751173 3.0551224e-08 2.7267108e-10 0.00071965639 4.5380072e-05
1.06 6.858518 3.9592145e+08 2986.7135 0.052628656 9.6233648e-05 1.3415119e-05 7.7027841e-08 1.7000989e-11 NaN 0.014764172 0.0001120958 2.8438002 0.0048107699 3.0635706e-08 2.7555895e-10 0.00072195815 4.5353845e-05
1.07 6.923221 3.9592145e+08 2986.7119 0.052617557 9.6286334e-05 1.3662055e-05 7.8565572e-08 2.2956603e-14 NaN 0.014993122 0.00011340863 2.8410554 0.0047893361 3.0253048e-08 2.7044796e-10 0.00071863732 4.5435818e-05
1.08 6.987924 3.9592146e+08 2986.6896 0.0526181 9.6258092e-05 1.3918919e-05 8.0016282e-08 1.1156728e-11 NaN 0.015011201 0.0001130337 2.8393742 0.0047683949 3.0362722e-08 2.7038619e-10 0.00071875294 4.5421437e-05
1.09 7.052627 3.9592146e+08 2986.689 0.053033071 0.00011926295 1.4446558e-05 9.941536e-08 4.7032923e-10 NaN 0.0099609334 0.00010707533 2.8613124 0.0068993407 4.1753779e-08 5.6120677e-10 0.00082679495 5.3909861e-05
1.1 7.11733 3.9592147e+08 2986.6884 0.052618156 9.6255715e-05 1.4439272e-05 8.3005336e-08 7.7955591e-12 NaN 0.015005905 0.00011304054 2.8394865 0.0047703612 3.0360063e-08 2.7047012e-10 0.00071878818 4.542187e-05
