grating_mod grating_value[um] SAW_freq[Hz] SAW_freq_error[Hz] A[Wm^-2] A_err[Wm^-2] alpha[m^2s^-1] alpha_err[m2s-1] beta[s^0.5] beta_err[s^0.5] B[Wm^-2] B_err[Wm^-2] theta theta_err tau[s] tau_err[s] C[Wm^-2] C_err[Wm^-2]
1.01 6.535003 3.9581967e+08 4842.4049 0.05219016 0.00013946508 1.3727418e-05 9.7218712e-08 4.7662501e-11 NaN 0.008017031 0.000113384 2.7356255 0.0091299417 4.1609341e-08 7.3437866e-10 0.0016061788 4.9642202e-05
1.02 6.599706 3.9581968e+08 4842.4021 0.052174992 0.00014291493 1.3991586e-05 1.0165784e-07 4.5669281e-11 NaN 0.0076507946 0.00011303118 2.7331461 0.0095426756 4.3246981e-08 8.0254266e-10 0.0016036063 5.0946194e-05
1.03 6.664409 3.9581968e+08 4842.3994 0.052192717 0.00013941249 1.4277847e-05 1.0106068e-07 4.6850398e-11 NaN 0.008026 0.00011386447 2.7338608 0.0091568597 4.1348144e-08 7.3125289e-10 0.0016066209 4.9614746e-05
1.04 6.729112 3.9581968e+08 4842.3968 0.052164345 0.00013638724 1.454129e-05 1.0088001e-07 4.4297264e-11 NaN 0.0083941401 0.00011662247 2.7298564 0.008953977 3.8945612e-08 6.6770784e-10 0.0016015877 4.8649027e-05
1.05 6.793815 3.9581968e+08 4842.3942 0.052163837 0.00013643615 1.4821959e-05 1.0286778e-07 4.421575e-11 NaN 0.0083934273 0.00011685189 2.7296518 0.0089718097 3.8864962e-08 6.6745745e-10 0.0016014966 4.8669729e-05
1.06 6.858518 3.9581968e+08 4842.3917 0.052168124 0.00014197962 1.5106422e-05 1.0909234e-07 4.50036e-11 NaN 0.0077274213 0.00011222927 2.7295719 0.0093803547 4.3300148e-08 7.9005755e-10 0.0016023031 5.0647589e-05
1.07 6.923221 3.9581968e+08 4842.3893 0.05215836 0.00013783845 1.5388067e-05 1.0794469e-07 4.3342551e-11 NaN 0.0081682008 0.00011400389 2.7279637 0.009004279 4.0725403e-08 7.0671837e-10 0.0016005236 4.9202167e-05
1.08 6.987924 3.9581968e+08 4842.387 0.052150181 0.00013758723 1.5671941e-05 1.098e-07 4.2197251e-11 NaN 0.0081780442 0.00011323921 2.7261348 0.008934031 4.1013518e-08 7.0692131e-10 0.0015989886 4.9149418e-05
1.09 7.052627 3.9581968e+08 4842.3848 0.052159047 0.00013272255 1.5970588e-05 1.0785128e-07 4.2156167e-11 NaN 0.0087838325 0.00011434222 2.7254776 0.0083862833 3.8577291e-08 6.1867122e-10 0.0016005276 4.736282e-05
1.1 7.11733 3.9581968e+08 4842.3826 0.052166895 0.0001434932 1.6266721e-05 1.1873993e-07 4.5036995e-11 NaN 0.0075778075 0.00011269386 2.7260513 0.0096054954 4.3700107e-08 8.1771885e-10 0.0016020889 5.1201206e-05
